orderID,custID,orderDate,status,totalPrice,paymentMethod
2471,139,2024-09-16,Completed,0,Gopay
2472,511,2024-08-17,Shipped,0,Dana
2473,6,2024-12-15,Shipped,0,Dana
2474,939,2024-04-03,Processed,0,OVO
2475,562,2025-01-19,Completed,0,OVO
2476,346,2025-01-01,Processed,0,Cash
2477,784,2024-12-26,Shipped,0,OVO
2478,209,2024-08-06,Shipped,0,OVO
2479,445,2025-01-06,Shipped,0,OVO
2480,494,2025-01-28,Shipped,0,OVO
2481,486,2024-11-12,Processed,0,OVO
2482,598,2025-02-21,Completed,0,Cash
2483,730,2024-09-02,Completed,0,OVO
2484,546,2025-02-12,Completed,0,OVO
2485,248,2024-05-20,Shipped,0,Dana
2486,495,2024-03-08,Shipped,0,Gopay
2487,737,2024-08-12,Completed,0,OVO
2488,894,2024-05-08,Processed,0,OVO
2489,822,2024-10-17,Processed,0,Gopay
2490,807,2024-04-19,Shipped,0,OVO
2491,38,2024-10-13,Shipped,0,Gopay
2492,325,2024-05-08,Completed,0,OVO
2493,26,2024-11-19,Processed,0,Cash
2494,370,2024-06-06,Completed,0,Cash
2495,455,2024-04-04,Completed,0,Cash
2496,179,2024-12-15,Completed,0,Cash
2497,269,2025-01-19,Shipped,0,Cash
2498,213,2024-10-23,Processed,0,Cash
2499,258,2024-11-23,Completed,0,Dana
2500,458,2024-04-21,Processed,0,Cash
2501,723,2024-07-20,Processed,0,Dana
2502,932,2024-03-04,Processed,0,OVO
2503,536,2024-12-15,Processed,0,OVO
2504,898,2024-12-14,Processed,0,OVO
2505,287,2024-05-29,Shipped,0,Dana
2506,210,2024-12-25,Shipped,0,Dana
2507,118,2024-03-28,Completed,0,Gopay
2508,646,2024-12-09,Processed,0,OVO
2509,442,2024-05-18,Processed,0,Dana
2510,942,2024-12-20,Shipped,0,OVO
2511,442,2024-11-13,Processed,0,OVO
2512,927,2025-01-07,Completed,0,Dana
2513,883,2024-10-30,Processed,0,Dana
2514,612,2024-05-28,Shipped,0,Cash
2515,673,2024-05-25,Shipped,0,Cash
2516,237,2024-06-21,Completed,0,Dana
2517,891,2024-06-14,Completed,0,Cash
2518,265,2024-08-03,Shipped,0,Gopay
2519,406,2024-11-10,Completed,0,OVO
2520,993,2024-04-13,Processed,0,Gopay
2521,460,2024-11-28,Processed,0,Dana
2522,780,2024-09-20,Completed,0,OVO
2523,685,2024-08-03,Shipped,0,Cash
2524,637,2024-06-21,Shipped,0,Gopay
2525,323,2024-05-19,Processed,0,Dana
2526,185,2024-07-07,Completed,0,Gopay
2527,331,2024-03-12,Shipped,0,Gopay
2528,504,2024-05-26,Completed,0,OVO
2529,102,2024-08-23,Shipped,0,Cash
2530,704,2024-11-21,Shipped,0,Dana
2531,996,2024-05-31,Processed,0,OVO
2532,101,2024-11-06,Processed,0,Gopay
2533,833,2024-09-28,Shipped,0,OVO
2534,152,2024-04-22,Shipped,0,Cash
2535,71,2024-08-08,Processed,0,Cash
2536,325,2024-04-10,Completed,0,Gopay
2537,808,2024-10-13,Processed,0,Dana
2538,312,2024-11-29,Processed,0,OVO
2539,587,2024-10-02,Completed,0,Gopay
2540,567,2024-08-01,Processed,0,Dana
2541,837,2024-09-29,Completed,0,Dana
2542,676,2024-05-08,Shipped,0,Gopay
2543,86,2025-02-15,Completed,0,Gopay
2544,72,2024-03-12,Completed,0,Dana
2545,932,2024-03-27,Processed,0,Gopay
2546,323,2025-01-30,Processed,0,Cash
2547,967,2024-10-06,Processed,0,Gopay
2548,464,2024-04-26,Completed,0,Dana
2549,735,2024-12-29,Completed,0,OVO
2550,187,2024-11-10,Processed,0,Cash
2551,941,2024-05-14,Processed,0,Cash
2552,771,2025-01-09,Completed,0,Gopay
2553,614,2024-10-20,Processed,0,Cash
2554,884,2024-11-02,Shipped,0,Cash
2555,952,2025-01-02,Processed,0,Cash
2556,279,2024-10-18,Processed,0,Cash
2557,48,2024-06-23,Processed,0,OVO
2558,59,2024-02-25,Shipped,0,Cash
2559,848,2024-12-12,Processed,0,Gopay
2560,381,2024-12-04,Completed,0,Dana
2561,299,2025-02-18,Processed,0,OVO
2562,539,2025-02-09,Shipped,0,Cash
2563,467,2025-01-04,Processed,0,Dana
2564,779,2024-06-26,Completed,0,Dana
2565,259,2024-04-11,Processed,0,Cash
2566,836,2024-10-10,Completed,0,OVO
2567,940,2025-01-12,Processed,0,OVO
2568,389,2024-04-13,Processed,0,Cash
2569,761,2025-01-03,Completed,0,Cash
2570,957,2024-10-07,Shipped,0,Cash
2571,32,2024-06-23,Processed,0,Cash
2572,998,2025-01-28,Processed,0,Cash
2573,412,2024-05-22,Processed,0,Gopay
2574,537,2024-07-13,Processed,0,Dana
2575,3,2024-11-05,Shipped,0,Gopay
2576,44,2024-04-20,Completed,0,Gopay
2577,784,2024-04-14,Shipped,0,Cash
2578,13,2024-05-07,Shipped,0,Cash
2579,882,2025-01-14,Shipped,0,Cash
2580,795,2024-03-04,Processed,0,Dana
2581,15,2024-10-25,Processed,0,OVO
2582,267,2025-01-06,Completed,0,OVO
2583,233,2024-08-19,Completed,0,OVO
2584,428,2024-06-18,Processed,0,Cash
2585,641,2024-05-16,Shipped,0,Gopay
2586,162,2024-08-25,Shipped,0,Dana
2587,504,2024-07-13,Shipped,0,OVO
2588,376,2024-02-27,Shipped,0,OVO
2589,214,2025-01-07,Shipped,0,Cash
2590,735,2024-10-04,Shipped,0,Gopay
2591,966,2024-12-16,Shipped,0,Dana
2592,62,2024-07-17,Shipped,0,Dana
2593,66,2024-07-11,Processed,0,Dana
2594,538,2024-11-05,Completed,0,Gopay
2595,653,2024-11-19,Processed,0,Gopay
2596,458,2025-01-27,Shipped,0,Dana
2597,206,2024-04-25,Shipped,0,Gopay
2598,134,2024-07-20,Shipped,0,Dana
2599,476,2024-02-23,Completed,0,Cash
2600,599,2024-02-25,Completed,0,Dana
2601,871,2024-10-30,Completed,0,Cash
2602,756,2025-02-20,Shipped,0,Gopay
2603,693,2024-05-10,Completed,0,OVO
2604,986,2025-01-18,Processed,0,Cash
2605,84,2024-12-01,Processed,0,OVO
2606,642,2024-03-05,Shipped,0,Dana
2607,904,2024-05-22,Shipped,0,Cash
2608,431,2025-01-01,Completed,0,Cash
2609,288,2024-11-05,Processed,0,Dana
2610,4,2025-01-19,Processed,0,Dana
2611,147,2024-08-31,Processed,0,Cash
2612,480,2024-07-14,Completed,0,OVO
2613,703,2024-10-08,Processed,0,Gopay
2614,124,2024-09-17,Shipped,0,Dana
2615,635,2024-06-01,Completed,0,Dana
2616,240,2024-11-19,Completed,0,Dana
2617,620,2024-06-09,Processed,0,Dana
2618,395,2024-09-26,Shipped,0,Cash
2619,459,2024-08-04,Processed,0,Cash
2620,728,2024-07-03,Shipped,0,Gopay
2621,340,2024-03-20,Shipped,0,Cash
2622,939,2024-09-04,Completed,0,Cash
2623,238,2024-03-20,Completed,0,Cash
2624,203,2024-06-16,Completed,0,Cash
2625,303,2025-01-15,Completed,0,Dana
2626,551,2024-12-11,Completed,0,Dana
2627,446,2024-09-16,Shipped,0,Dana
2628,475,2024-05-10,Shipped,0,Gopay
2629,147,2024-10-31,Processed,0,Gopay
2630,847,2025-01-22,Completed,0,Gopay
2631,847,2024-08-22,Processed,0,Gopay
2632,387,2024-09-08,Processed,0,Gopay
2633,439,2024-09-21,Shipped,0,Cash
2634,272,2024-07-03,Completed,0,Gopay
2635,134,2024-10-13,Shipped,0,OVO
2636,401,2024-08-08,Completed,0,Gopay
2637,279,2024-08-08,Shipped,0,Gopay
2638,957,2025-01-11,Completed,0,Cash
2639,242,2024-02-29,Shipped,0,Gopay
2640,530,2024-11-04,Completed,0,OVO
2641,658,2024-06-07,Completed,0,OVO
2642,254,2024-11-03,Completed,0,Dana
2643,559,2024-05-08,Processed,0,OVO
2644,457,2024-12-08,Completed,0,OVO
2645,608,2024-09-03,Processed,0,Dana
2646,59,2024-09-26,Processed,0,Gopay
2647,434,2024-11-10,Processed,0,Dana
2648,123,2024-06-12,Completed,0,Gopay
2649,524,2024-04-03,Completed,0,Dana
2650,521,2024-05-19,Shipped,0,OVO
2651,796,2025-01-07,Completed,0,Cash
2652,676,2024-08-20,Shipped,0,Cash
2653,419,2024-06-05,Processed,0,OVO
2654,272,2024-06-04,Processed,0,Gopay
2655,98,2024-04-08,Completed,0,OVO
2656,853,2025-01-09,Processed,0,Dana
2657,565,2024-04-12,Completed,0,Cash
2658,112,2024-03-14,Shipped,0,Cash
2659,618,2025-01-08,Shipped,0,Gopay
2660,915,2024-12-27,Shipped,0,Dana
2661,885,2024-07-06,Completed,0,Cash
2662,300,2024-11-15,Shipped,0,Cash
2663,743,2024-12-30,Processed,0,Dana
2664,895,2024-03-19,Processed,0,OVO
2665,630,2024-12-10,Shipped,0,Cash
2666,733,2025-01-24,Processed,0,Cash
2667,626,2024-12-20,Processed,0,Cash
2668,912,2024-07-08,Shipped,0,OVO
2669,321,2024-04-13,Shipped,0,Dana
2670,57,2024-11-12,Completed,0,Gopay
2671,266,2025-02-10,Shipped,0,Cash
2672,991,2024-05-01,Shipped,0,OVO
2673,985,2024-05-26,Completed,0,OVO
2674,852,2025-01-30,Completed,0,Gopay
2675,782,2024-09-22,Shipped,0,OVO
2676,933,2024-12-22,Processed,0,Gopay
2677,271,2024-05-18,Processed,0,Cash
2678,881,2024-12-03,Processed,0,Cash
2679,237,2024-08-15,Shipped,0,Dana
2680,599,2025-01-10,Processed,0,Cash
2681,50,2024-07-03,Processed,0,Dana
2682,925,2024-11-02,Shipped,0,Gopay
2683,119,2025-01-05,Completed,0,Cash
2684,448,2024-04-07,Processed,0,Dana
2685,60,2024-04-11,Shipped,0,Dana
2686,132,2024-02-29,Completed,0,OVO
2687,394,2024-05-13,Completed,0,OVO
2688,207,2024-10-27,Shipped,0,Cash
2689,508,2024-06-02,Shipped,0,Cash
2690,960,2024-09-16,Processed,0,Gopay
2691,813,2024-05-26,Completed,0,Dana
2692,870,2024-05-31,Shipped,0,Gopay
2693,18,2024-04-07,Processed,0,OVO
2694,670,2024-05-26,Shipped,0,Dana
2695,851,2024-03-10,Processed,0,Dana
2696,759,2025-01-08,Processed,0,Cash
2697,602,2025-01-29,Shipped,0,OVO
2698,340,2024-09-03,Processed,0,Dana
2699,223,2024-10-27,Processed,0,Dana
2700,925,2024-11-15,Completed,0,Cash
2701,944,2025-01-18,Completed,0,OVO
2702,984,2024-05-27,Processed,0,OVO
2703,720,2025-01-10,Shipped,0,Gopay
2704,262,2024-07-24,Completed,0,Cash
2705,275,2024-07-13,Completed,0,Dana
2706,818,2024-04-15,Processed,0,Dana
2707,754,2024-05-30,Processed,0,Gopay
2708,602,2025-01-29,Completed,0,OVO
2709,44,2024-12-06,Shipped,0,Gopay
2710,585,2024-07-07,Shipped,0,Cash
2711,945,2025-01-23,Completed,0,Gopay
2712,30,2024-08-10,Processed,0,Gopay
2713,887,2024-08-11,Shipped,0,Gopay
2714,50,2024-05-16,Shipped,0,Gopay
2715,748,2024-06-25,Shipped,0,Dana
2716,258,2024-07-13,Shipped,0,Gopay
2717,903,2024-03-13,Shipped,0,Gopay
2718,51,2024-05-02,Processed,0,Dana
2719,364,2024-07-08,Shipped,0,Gopay
2720,776,2025-02-19,Shipped,0,Dana
2721,779,2024-06-30,Completed,0,Dana
2722,590,2024-07-12,Processed,0,OVO
2723,36,2024-11-25,Completed,0,Cash
2724,1000,2024-12-26,Processed,0,Gopay
2725,223,2024-08-01,Processed,0,Cash
2726,331,2024-05-21,Completed,0,Gopay
2727,740,2024-07-11,Completed,0,Dana
2728,341,2024-03-12,Shipped,0,Cash
2729,708,2024-10-12,Completed,0,OVO
2730,859,2024-09-03,Completed,0,OVO
2731,516,2024-11-02,Completed,0,Dana
2732,987,2024-06-01,Shipped,0,Gopay
2733,232,2024-09-19,Processed,0,Dana
2734,549,2024-08-07,Completed,0,Cash
2735,744,2024-05-29,Processed,0,OVO
2736,610,2024-09-09,Shipped,0,Dana
2737,283,2024-11-14,Completed,0,OVO
2738,453,2024-05-20,Completed,0,Gopay
2739,817,2024-04-20,Completed,0,Dana
2740,398,2024-10-15,Completed,0,Cash
2741,954,2024-05-12,Processed,0,Cash
2742,154,2024-09-14,Completed,0,Dana
2743,140,2024-09-28,Processed,0,Gopay
2744,775,2024-03-27,Completed,0,Gopay
2745,621,2024-06-10,Processed,0,Gopay
2746,548,2024-09-12,Processed,0,Gopay
2747,647,2024-04-29,Shipped,0,Dana
2748,929,2024-03-27,Shipped,0,Gopay
2749,84,2024-05-22,Completed,0,OVO
2750,851,2024-03-18,Processed,0,Gopay
2751,867,2024-08-24,Processed,0,OVO
2752,27,2024-08-02,Shipped,0,Cash
2753,426,2025-01-22,Completed,0,Gopay
2754,712,2024-08-29,Completed,0,OVO
2755,714,2024-03-04,Shipped,0,Dana
2756,178,2024-08-23,Completed,0,OVO
2757,212,2024-09-13,Processed,0,Cash
2758,627,2025-02-09,Processed,0,Cash
2759,758,2024-05-06,Completed,0,OVO
2760,554,2024-03-08,Shipped,0,Cash
2761,529,2024-08-21,Processed,0,Gopay
2762,389,2024-08-21,Processed,0,Gopay
2763,336,2024-10-03,Shipped,0,Cash
2764,777,2024-11-12,Completed,0,Cash
2765,59,2024-03-03,Shipped,0,Cash
2766,728,2024-07-11,Shipped,0,Cash
2767,313,2024-11-05,Completed,0,Cash
2768,424,2025-01-02,Processed,0,Dana
2769,577,2024-06-11,Shipped,0,OVO
2770,433,2025-01-18,Processed,0,Dana
2771,242,2024-09-26,Completed,0,OVO
2772,768,2024-04-28,Shipped,0,Gopay
2773,252,2024-05-15,Processed,0,OVO
2774,174,2024-09-15,Processed,0,OVO
2775,692,2024-05-15,Shipped,0,Gopay
2776,955,2025-01-19,Completed,0,Cash
2777,67,2024-06-17,Shipped,0,OVO
2778,374,2024-12-10,Completed,0,Cash
2779,795,2024-10-24,Processed,0,Cash
2780,568,2024-03-13,Completed,0,Dana
2781,595,2024-03-27,Completed,0,OVO
2782,364,2025-02-05,Processed,0,Gopay
2783,776,2024-04-16,Processed,0,Gopay
2784,461,2024-09-21,Shipped,0,Cash
2785,440,2024-12-02,Completed,0,Dana
2786,729,2025-02-05,Shipped,0,Gopay
2787,755,2024-06-12,Processed,0,OVO
2788,592,2024-09-20,Completed,0,Dana
2789,638,2024-03-24,Completed,0,Dana
2790,738,2024-12-11,Completed,0,Cash
2791,763,2024-11-23,Completed,0,OVO
2792,457,2024-09-04,Processed,0,Gopay
2793,19,2024-03-27,Shipped,0,Cash
2794,944,2024-07-08,Completed,0,Dana
2795,337,2024-07-02,Shipped,0,Gopay
2796,321,2025-01-29,Processed,0,OVO
2797,419,2024-11-02,Completed,0,Cash
2798,238,2024-06-17,Processed,0,OVO
2799,569,2024-06-01,Shipped,0,Dana
2800,773,2024-11-21,Completed,0,Dana
2801,615,2024-07-16,Shipped,0,Gopay
2802,33,2024-05-15,Shipped,0,Dana
2803,334,2024-11-16,Completed,0,OVO
2804,520,2025-01-01,Shipped,0,Cash
2805,935,2024-03-03,Completed,0,Cash
2806,35,2024-09-30,Completed,0,OVO
2807,74,2024-04-23,Shipped,0,Cash
2808,375,2024-05-30,Shipped,0,Dana
2809,521,2024-04-07,Completed,0,Gopay
2810,78,2024-06-18,Completed,0,Dana
2811,568,2024-04-01,Processed,0,OVO
2812,843,2024-09-11,Processed,0,Gopay
2813,349,2024-06-07,Processed,0,Cash
2814,866,2024-08-30,Processed,0,Dana
2815,911,2024-12-02,Shipped,0,OVO
2816,98,2024-03-10,Processed,0,Gopay
2817,539,2024-08-10,Completed,0,Gopay
2818,846,2024-11-16,Shipped,0,OVO
2819,207,2024-03-24,Completed,0,Cash
2820,129,2025-01-14,Processed,0,Cash
2821,81,2024-08-20,Completed,0,Gopay
2822,436,2024-08-04,Processed,0,Dana
2823,95,2024-04-04,Processed,0,OVO
2824,577,2024-05-14,Processed,0,Gopay
2825,167,2024-03-06,Completed,0,OVO
2826,73,2024-09-17,Processed,0,OVO
2827,829,2024-10-03,Processed,0,OVO
2828,459,2025-01-23,Completed,0,Gopay
2829,314,2024-05-18,Shipped,0,Dana
2830,165,2024-03-06,Shipped,0,OVO
2831,954,2024-06-18,Processed,0,Dana
2832,842,2024-09-25,Shipped,0,OVO
2833,741,2024-09-27,Completed,0,Gopay
2834,36,2024-05-08,Processed,0,Cash
2835,860,2024-10-07,Processed,0,OVO
2836,752,2024-07-25,Completed,0,OVO
2837,520,2024-02-26,Shipped,0,Gopay
2838,441,2024-07-21,Processed,0,Dana
2839,898,2025-01-15,Processed,0,OVO
2840,364,2024-09-18,Processed,0,Gopay
2841,699,2024-12-24,Processed,0,Cash
2842,357,2024-02-29,Processed,0,OVO
2843,763,2024-08-05,Completed,0,Dana
2844,779,2024-06-29,Processed,0,Gopay
2845,214,2025-01-28,Processed,0,Cash
2846,106,2024-08-05,Shipped,0,Cash
2847,593,2024-05-04,Processed,0,Cash
2848,157,2024-04-12,Shipped,0,Dana
2849,391,2024-04-21,Completed,0,Cash
2850,336,2024-03-31,Completed,0,OVO
2851,910,2024-08-08,Completed,0,OVO
2852,109,2024-08-30,Shipped,0,Dana
2853,314,2024-08-29,Completed,0,Cash
2854,769,2025-01-09,Shipped,0,Dana
2855,200,2025-01-30,Shipped,0,Dana
2856,859,2024-11-11,Shipped,0,Gopay
2857,902,2024-06-06,Shipped,0,OVO
2858,57,2024-03-30,Shipped,0,Gopay
2859,177,2024-06-05,Processed,0,OVO
2860,33,2025-01-12,Processed,0,Dana
2861,332,2024-09-17,Shipped,0,Gopay
2862,385,2024-04-21,Shipped,0,Gopay
2863,496,2024-05-26,Shipped,0,OVO
2864,228,2025-01-25,Processed,0,Dana
2865,302,2024-05-06,Completed,0,Dana
2866,749,2024-11-06,Processed,0,OVO
2867,378,2024-10-14,Processed,0,Dana
2868,92,2024-06-01,Shipped,0,OVO
2869,64,2024-09-03,Completed,0,Gopay
2870,436,2025-02-15,Completed,0,Dana
2871,991,2024-11-01,Completed,0,Dana
2872,319,2024-08-01,Processed,0,OVO
2873,1,2024-04-15,Shipped,0,OVO
2874,300,2024-12-08,Completed,0,Dana
2875,789,2024-02-26,Shipped,0,OVO
2876,266,2024-05-26,Shipped,0,Gopay
2877,55,2024-03-16,Completed,0,Cash
2878,250,2024-05-19,Shipped,0,Dana
2879,104,2025-01-07,Shipped,0,OVO
2880,665,2024-09-16,Completed,0,OVO
2881,148,2024-08-07,Processed,0,Cash
2882,821,2024-05-02,Completed,0,OVO
2883,328,2025-02-20,Completed,0,OVO
2884,518,2024-08-31,Completed,0,Dana
2885,658,2024-12-22,Completed,0,Cash
2886,599,2025-02-02,Completed,0,OVO
2887,376,2024-10-27,Completed,0,Cash
2888,255,2024-03-21,Completed,0,OVO
2889,425,2024-12-03,Processed,0,Cash
2890,262,2024-12-07,Processed,0,OVO
2891,380,2024-06-01,Completed,0,Dana
2892,261,2024-12-31,Processed,0,Gopay
2893,838,2024-08-06,Shipped,0,Gopay
2894,617,2025-01-10,Processed,0,Cash
2895,555,2024-07-10,Shipped,0,OVO
2896,611,2024-11-03,Completed,0,Cash
2897,741,2024-06-13,Shipped,0,Cash
2898,859,2025-02-21,Completed,0,OVO
2899,820,2024-09-03,Shipped,0,Cash
2900,418,2024-09-26,Processed,0,Cash
2901,182,2024-10-21,Completed,0,OVO
2902,188,2025-01-20,Processed,0,Gopay
2903,705,2024-03-10,Completed,0,Dana
2904,617,2024-03-27,Processed,0,Cash
2905,652,2024-05-13,Shipped,0,Cash
2906,273,2024-08-27,Processed,0,Dana
2907,471,2024-05-07,Processed,0,Gopay
2908,858,2025-01-10,Shipped,0,Dana
2909,842,2024-03-25,Processed,0,OVO
2910,193,2024-08-31,Processed,0,OVO
2911,508,2024-07-20,Processed,0,Dana
2912,991,2024-05-21,Processed,0,Dana
2913,885,2024-08-13,Processed,0,Cash
2914,512,2025-01-23,Shipped,0,Dana
2915,507,2024-09-27,Shipped,0,OVO
2916,99,2024-05-12,Processed,0,Gopay
2917,2,2024-12-16,Shipped,0,OVO
2918,70,2025-02-04,Shipped,0,OVO
2919,453,2024-02-24,Processed,0,Gopay
2920,864,2024-05-23,Shipped,0,Gopay
2921,170,2024-05-20,Completed,0,OVO
2922,184,2024-11-15,Completed,0,Dana
2923,604,2024-09-27,Processed,0,Cash
2924,5,2025-02-02,Processed,0,Dana
2925,217,2024-12-26,Completed,0,OVO
2926,343,2024-05-16,Processed,0,Cash
2927,351,2024-11-05,Processed,0,Gopay
2928,724,2024-03-12,Processed,0,OVO
2929,188,2024-05-09,Completed,0,Cash
2930,349,2024-08-08,Processed,0,Dana
2931,11,2025-01-05,Processed,0,OVO
2932,974,2024-12-12,Shipped,0,OVO
2933,87,2024-02-29,Shipped,0,Dana
2934,331,2024-11-05,Processed,0,Cash
2935,69,2024-03-07,Processed,0,Gopay
2936,833,2024-09-07,Processed,0,Dana
2937,617,2024-05-01,Processed,0,Gopay
2938,484,2024-12-24,Shipped,0,Gopay
2939,22,2024-09-20,Processed,0,Gopay
2940,971,2024-10-23,Completed,0,Gopay
2941,533,2024-11-20,Processed,0,Gopay
2942,621,2024-05-12,Processed,0,Cash
2943,440,2024-05-15,Completed,0,Cash
2944,894,2024-04-13,Completed,0,Cash
2945,209,2024-04-27,Processed,0,Dana
2946,191,2025-02-04,Completed,0,Dana
2947,249,2024-09-15,Shipped,0,Dana
2948,783,2024-04-30,Completed,0,Dana
2949,607,2024-10-13,Completed,0,Gopay
2950,214,2024-10-30,Completed,0,Dana
2951,478,2024-04-15,Shipped,0,Cash
2952,63,2025-01-20,Shipped,0,Dana
2953,680,2024-11-12,Processed,0,Gopay
2954,833,2024-07-12,Completed,0,Cash
2955,105,2024-05-26,Shipped,0,Gopay
2956,247,2025-01-28,Completed,0,Dana
2957,674,2024-10-30,Shipped,0,Cash
2958,521,2024-03-31,Processed,0,Gopay
2959,151,2024-04-23,Shipped,0,OVO
2960,786,2024-02-27,Shipped,0,Dana
2961,748,2024-08-29,Completed,0,Gopay
2962,167,2024-06-19,Completed,0,OVO
2963,814,2024-08-17,Shipped,0,Cash
2964,564,2024-07-23,Processed,0,Gopay
2965,982,2024-07-12,Completed,0,Dana
2966,548,2024-06-18,Completed,0,OVO
2967,986,2024-04-09,Shipped,0,Dana
2968,119,2024-08-22,Completed,0,OVO
2969,159,2024-07-13,Processed,0,OVO
2970,954,2024-10-22,Processed,0,Gopay
2971,895,2024-08-10,Completed,0,OVO
2972,891,2024-09-11,Shipped,0,Gopay
2973,346,2024-12-07,Completed,0,Dana
2974,491,2024-04-21,Processed,0,Cash
2975,974,2024-05-17,Completed,0,OVO
2976,176,2024-08-04,Shipped,0,Dana
2977,396,2024-06-27,Processed,0,Dana
2978,54,2024-08-02,Shipped,0,Dana
2979,157,2024-11-05,Processed,0,OVO
2980,156,2024-03-21,Completed,0,Dana
2981,829,2024-12-07,Processed,0,Gopay
2982,198,2025-01-11,Processed,0,OVO
2983,388,2024-10-13,Shipped,0,Cash
2984,886,2024-07-27,Completed,0,Gopay
2985,751,2024-07-12,Completed,0,Gopay
2986,673,2024-08-14,Completed,0,Cash
2987,178,2025-01-26,Processed,0,Cash
2988,301,2024-11-14,Completed,0,Gopay
2989,829,2024-03-14,Shipped,0,Cash
2990,205,2024-04-26,Shipped,0,Cash
2991,337,2024-04-15,Shipped,0,Cash
2992,644,2024-06-22,Shipped,0,Dana
2993,228,2025-01-15,Shipped,0,Gopay
2994,863,2024-10-27,Shipped,0,Cash
2995,854,2025-02-15,Completed,0,OVO
2996,170,2024-10-24,Shipped,0,Gopay
2997,179,2024-04-17,Processed,0,OVO
2998,662,2024-07-12,Processed,0,Gopay
2999,266,2024-10-26,Completed,0,Cash
3000,432,2025-01-19,Processed,0,Gopay
3001,1,2025-03-03,Processed,15000,OVO
3002,3,2025-03-03,Processed,56000,Dana
3003,89,2025-03-03,Processed,48000,OVO
3004,1,2025-03-03,Processed,27000,OVO
3005,1,2025-04-26,Processed,5000,Cash
3006,598,2025-04-26,Processed,5000,OVO
3008,1,2025-05-19,Processed,30000,Cash
3009,1,2025-05-19,Processed,30000,Cash
3010,1,2025-05-19,Processed,30000,Cash
3011,1,2025-05-19,Processed,30000,Cash
3012,1,2025-05-19,Processed,30000,Cash
3013,1,2025-05-19,Processed,30000,Cash
